category,uid,historical_class,pre_residual_current_class,post_residual_current_class,post_residual_best_fg_ratio,post_residual_best_bbox_area_ratio,post_residual_best_max_dim,post_residual_view_classes,asset_dir,usd_path
bottle,c3f7405a144ff3d62b0a30a6dbfe8017,suspicious,suspicious,suspicious,1.000000,1.000000,512,ok;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c3f7405a144ff3d62b0a30a6dbfe8017,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c3f7405a144ff3d62b0a30a6dbfe8017/usd/c3f7405a144ff3d62b0a30a6dbfe8017.usd
bottle,c4bcfa7fadaee2dc9b569d9b32f97638,suspicious,suspicious,suspicious,0.062531,0.100109,183,ok;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c4bcfa7fadaee2dc9b569d9b32f97638,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c4bcfa7fadaee2dc9b569d9b32f97638/usd/c4bcfa7fadaee2dc9b569d9b32f97638.usd
bottle,c5c0147917c628ed31d56955fd5c479a,suspicious,suspicious,suspicious,0.050793,0.077438,218,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c5c0147917c628ed31d56955fd5c479a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c5c0147917c628ed31d56955fd5c479a/usd/c5c0147917c628ed31d56955fd5c479a.usd
bottle,c84246080694fb98f3621377b00e6a3e,suspicious,suspicious,suspicious,0.113281,0.113281,512,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c84246080694fb98f3621377b00e6a3e,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/c84246080694fb98f3621377b00e6a3e/usd/c84246080694fb98f3621377b00e6a3e.usd
bottle,ca7e4326831ab649de2ff83fc0496e4a,suspicious,suspicious,suspicious,0.988457,1.000000,512,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/ca7e4326831ab649de2ff83fc0496e4a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/ca7e4326831ab649de2ff83fc0496e4a/usd/ca7e4326831ab649de2ff83fc0496e4a.usd
bottle,ef71215ed8e5248ce79eef46011851bf,suspicious,suspicious,suspicious,0.095219,0.098694,231,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/ef71215ed8e5248ce79eef46011851bf,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/ef71215ed8e5248ce79eef46011851bf/usd/ef71215ed8e5248ce79eef46011851bf.usd
bottle,fd3c6106324c8d02ef91f5072a6eb7bc,suspicious,suspicious,suspicious,0.053185,0.065430,256,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/fd3c6106324c8d02ef91f5072a6eb7bc,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/bottle/fd3c6106324c8d02ef91f5072a6eb7bc/usd/fd3c6106324c8d02ef91f5072a6eb7bc.usd
cabinet,0ce144f7d988cb8b375fd331caead792,suspicious,suspicious,suspicious,0.061371,0.119125,289,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ce144f7d988cb8b375fd331caead792,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/0ce144f7d988cb8b375fd331caead792/usd/0ce144f7d988cb8b375fd331caead792.usd
cabinet,22e8e82b7e70b24982f17347b49f9cdb,suspicious,suspicious,suspicious,0.128296,0.145844,279,ok;ok;blank;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e8e82b7e70b24982f17347b49f9cdb,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/22e8e82b7e70b24982f17347b49f9cdb/usd/22e8e82b7e70b24982f17347b49f9cdb.usd
cabinet,3399337a68a2bb41b4f4ebc20590fd94,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/3399337a68a2bb41b4f4ebc20590fd94,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/3399337a68a2bb41b4f4ebc20590fd94/usd/3399337a68a2bb41b4f4ebc20590fd94.usd
cabinet,345d7853eaf791f7194fcc9ba63bda58,suspicious,suspicious,suspicious,0.028664,0.074074,266,ok;ok;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/345d7853eaf791f7194fcc9ba63bda58,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/345d7853eaf791f7194fcc9ba63bda58/usd/345d7853eaf791f7194fcc9ba63bda58.usd
cabinet,3739961fe049430a06d1633ae74f2200,suspicious,suspicious,suspicious,0.119160,0.155518,301,blank;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/3739961fe049430a06d1633ae74f2200,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/3739961fe049430a06d1633ae74f2200/usd/3739961fe049430a06d1633ae74f2200.usd
cabinet,56628556fc5a8afb0b466f78ac870866,suspicious,suspicious,suspicious,0.092735,0.106575,232,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/56628556fc5a8afb0b466f78ac870866,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/56628556fc5a8afb0b466f78ac870866/usd/56628556fc5a8afb0b466f78ac870866.usd
cabinet,57e5db8e4888970ec6832d8ace2419d7,suspicious,suspicious,suspicious,0.086746,0.174316,408,tiny;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/57e5db8e4888970ec6832d8ace2419d7,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/57e5db8e4888970ec6832d8ace2419d7/usd/57e5db8e4888970ec6832d8ace2419d7.usd
cabinet,5bd2535a54f45492ecc138b6ceed77fc,suspicious,suspicious,suspicious,0.026817,0.112534,310,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/5bd2535a54f45492ecc138b6ceed77fc,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/5bd2535a54f45492ecc138b6ceed77fc/usd/5bd2535a54f45492ecc138b6ceed77fc.usd
cabinet,623a9600388283ee06d02fe866cd276d,suspicious,suspicious,suspicious,0.093475,0.108009,257,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/623a9600388283ee06d02fe866cd276d,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/623a9600388283ee06d02fe866cd276d/usd/623a9600388283ee06d02fe866cd276d.usd
cabinet,758cd0357e8177269de19c66d93f1c5f,suspicious,suspicious,suspicious,0.077797,0.104164,258,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/758cd0357e8177269de19c66d93f1c5f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/758cd0357e8177269de19c66d93f1c5f/usd/758cd0357e8177269de19c66d93f1c5f.usd
cabinet,7ae998050abde8d09baea53dc21597d8,suspicious,suspicious,suspicious,0.063721,0.104141,210,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7ae998050abde8d09baea53dc21597d8,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/7ae998050abde8d09baea53dc21597d8/usd/7ae998050abde8d09baea53dc21597d8.usd
cabinet,a8f9344714cbaceb84a45050c95be753,suspicious,suspicious,suspicious,0.056931,0.090546,216,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/a8f9344714cbaceb84a45050c95be753,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/a8f9344714cbaceb84a45050c95be753/usd/a8f9344714cbaceb84a45050c95be753.usd
cabinet,b051236a40b01709b12b75697cdafa58,suspicious,suspicious,suspicious,0.098206,0.110470,242,blank;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/b051236a40b01709b12b75697cdafa58,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/b051236a40b01709b12b75697cdafa58/usd/b051236a40b01709b12b75697cdafa58.usd
cabinet,bea2af1646624c455f03838f1903cbac,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/bea2af1646624c455f03838f1903cbac,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/bea2af1646624c455f03838f1903cbac/usd/bea2af1646624c455f03838f1903cbac.usd
cabinet,cf90253939f8aceae7cde192b36bb535,suspicious,suspicious,suspicious,0.126331,0.147663,356,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/cf90253939f8aceae7cde192b36bb535,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/cf90253939f8aceae7cde192b36bb535/usd/cf90253939f8aceae7cde192b36bb535.usd
cabinet,d6f9fe2fb4c44b92cceba829a357f7ed,suspicious,suspicious,suspicious,0.112457,0.125717,214,ok;ok;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/d6f9fe2fb4c44b92cceba829a357f7ed,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/d6f9fe2fb4c44b92cceba829a357f7ed/usd/d6f9fe2fb4c44b92cceba829a357f7ed.usd
cabinet,dd20d3ca674061250e14bc286a24a591,suspicious,suspicious,suspicious,0.108067,0.150711,238,blank;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/dd20d3ca674061250e14bc286a24a591,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/dd20d3ca674061250e14bc286a24a591/usd/dd20d3ca674061250e14bc286a24a591.usd
cabinet,e4838a619b3db92a09d0b70cb054e537,suspicious,suspicious,suspicious,0.121574,0.151840,321,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/e4838a619b3db92a09d0b70cb054e537,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/e4838a619b3db92a09d0b70cb054e537/usd/e4838a619b3db92a09d0b70cb054e537.usd
cabinet,eae9f61ba47278ad6ca5c848ede930f7,suspicious,suspicious,suspicious,0.120258,0.144234,307,blank;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/eae9f61ba47278ad6ca5c848ede930f7,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cabinet/eae9f61ba47278ad6ca5c848ede930f7/usd/eae9f61ba47278ad6ca5c848ede930f7.usd
chair,5ad7ff271d630c9c61d8cf6e492ef23f,suspicious,suspicious,suspicious,0.061462,0.102997,284,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/chair/5ad7ff271d630c9c61d8cf6e492ef23f,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/chair/5ad7ff271d630c9c61d8cf6e492ef23f/usd/5ad7ff271d630c9c61d8cf6e492ef23f.usd
chair,f2128e5187ea094ef82e7e2a97d7b0e8,suspicious,suspicious,suspicious,0.062065,0.103474,217,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/chair/f2128e5187ea094ef82e7e2a97d7b0e8,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/chair/f2128e5187ea094ef82e7e2a97d7b0e8/usd/f2128e5187ea094ef82e7e2a97d7b0e8.usd
clothes,a199c03988a0c9fcdcc0aee56944b2db,suspicious,suspicious,suspicious,0.088806,0.110073,275,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/clothes/a199c03988a0c9fcdcc0aee56944b2db,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/clothes/a199c03988a0c9fcdcc0aee56944b2db/usd/a199c03988a0c9fcdcc0aee56944b2db.usd
couch,08361d0691dbd1ddc85e18580132e459,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/couch/08361d0691dbd1ddc85e18580132e459,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/couch/08361d0691dbd1ddc85e18580132e459/usd/08361d0691dbd1ddc85e18580132e459.usd
cup,0259416759bb738302bd0d8752c2f85b,suspicious,suspicious,suspicious,0.155655,0.291016,512,ok;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/0259416759bb738302bd0d8752c2f85b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/0259416759bb738302bd0d8752c2f85b/usd/0259416759bb738302bd0d8752c2f85b.usd
cup,075884bd3ef552d16acdb5e64de06f8b,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/075884bd3ef552d16acdb5e64de06f8b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/075884bd3ef552d16acdb5e64de06f8b/usd/075884bd3ef552d16acdb5e64de06f8b.usd
cup,23e5322e8c48a562c63aa10fbb74682a,suspicious,suspicious,suspicious,0.067822,0.087395,236,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/23e5322e8c48a562c63aa10fbb74682a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/23e5322e8c48a562c63aa10fbb74682a/usd/23e5322e8c48a562c63aa10fbb74682a.usd
cup,25c6ed4940b23ffb384d157374e1046c,suspicious,suspicious,suspicious,0.124397,0.176849,244,ok;ok;blank;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/25c6ed4940b23ffb384d157374e1046c,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/25c6ed4940b23ffb384d157374e1046c/usd/25c6ed4940b23ffb384d157374e1046c.usd
cup,2af5020d96eb2d3e9fd5355bd4cb0405,suspicious,suspicious,suspicious,1.000000,1.000000,512,ok;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/2af5020d96eb2d3e9fd5355bd4cb0405,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/2af5020d96eb2d3e9fd5355bd4cb0405/usd/2af5020d96eb2d3e9fd5355bd4cb0405.usd
cup,31abcf3ff3695141dd1920c7711fa37e,suspicious,suspicious,suspicious,0.047680,0.094604,248,tiny;ok;ok;tiny,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/31abcf3ff3695141dd1920c7711fa37e,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/31abcf3ff3695141dd1920c7711fa37e/usd/31abcf3ff3695141dd1920c7711fa37e.usd
cup,32b94dab7589d0143c94a78c3ad8632a,suspicious,suspicious,suspicious,0.040504,0.086121,272,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/32b94dab7589d0143c94a78c3ad8632a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/32b94dab7589d0143c94a78c3ad8632a/usd/32b94dab7589d0143c94a78c3ad8632a.usd
cup,47da8d95a64acf7e780bb97f71c479ae,suspicious,suspicious,suspicious,0.568436,0.722580,462,ok;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/47da8d95a64acf7e780bb97f71c479ae,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/47da8d95a64acf7e780bb97f71c479ae/usd/47da8d95a64acf7e780bb97f71c479ae.usd
cup,69fb94953426586843f0c669157c407b,suspicious,suspicious,suspicious,1.000000,1.000000,512,ok;blank;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/69fb94953426586843f0c669157c407b,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/69fb94953426586843f0c669157c407b/usd/69fb94953426586843f0c669157c407b.usd
cup,7af4408a6bda3eed06ea6c98ba2d30c9,suspicious,suspicious,suspicious,0.061123,0.077408,232,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/7af4408a6bda3eed06ea6c98ba2d30c9,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/7af4408a6bda3eed06ea6c98ba2d30c9/usd/7af4408a6bda3eed06ea6c98ba2d30c9.usd
cup,97b7e866f0419a9cf3f1d889d5248aa4,suspicious,suspicious,suspicious,0.052162,0.103477,274,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/97b7e866f0419a9cf3f1d889d5248aa4,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/97b7e866f0419a9cf3f1d889d5248aa4/usd/97b7e866f0419a9cf3f1d889d5248aa4.usd
cup,9d7505a961e547800282c04057dc25eb,suspicious,suspicious,suspicious,0.072109,0.091644,168,ok;blank;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/9d7505a961e547800282c04057dc25eb,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/9d7505a961e547800282c04057dc25eb/usd/9d7505a961e547800282c04057dc25eb.usd
cup,a9108c7ce86fc1282c59897fe515582e,suspicious,suspicious,suspicious,0.137352,0.194244,268,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/a9108c7ce86fc1282c59897fe515582e,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/a9108c7ce86fc1282c59897fe515582e/usd/a9108c7ce86fc1282c59897fe515582e.usd
cup,c30802edc476ba7b2968d7afad1d96e3,suspicious,suspicious,suspicious,0.061089,0.077408,232,blank;ok;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/c30802edc476ba7b2968d7afad1d96e3,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/c30802edc476ba7b2968d7afad1d96e3/usd/c30802edc476ba7b2968d7afad1d96e3.usd
cup,d3c86f462a5f2aa656548c690cd804fe,blank,blank,blank,0.000000,0.000000,0,blank;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/d3c86f462a5f2aa656548c690cd804fe,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/d3c86f462a5f2aa656548c690cd804fe/usd/d3c86f462a5f2aa656548c690cd804fe.usd
cup,e4a4f11298aadaa07e12a3942704117a,suspicious,suspicious,suspicious,0.063297,0.089561,184,blank;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/e4a4f11298aadaa07e12a3942704117a,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/e4a4f11298aadaa07e12a3942704117a/usd/e4a4f11298aadaa07e12a3942704117a.usd
cup,ec8f76095858949493f2002705265ca6,suspicious,suspicious,suspicious,0.115437,0.153568,253,ok;ok;ok;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/ec8f76095858949493f2002705265ca6,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/ec8f76095858949493f2002705265ca6/usd/ec8f76095858949493f2002705265ca6.usd
cup,eccd823b3816be68fbed60dd9a8aa146,suspicious,suspicious,suspicious,0.040512,0.086121,272,ok;ok;tiny;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/eccd823b3816be68fbed60dd9a8aa146,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/eccd823b3816be68fbed60dd9a8aa146/usd/eccd823b3816be68fbed60dd9a8aa146.usd
cup,f4084112ae0ef4ce78099edfc6605eb1,suspicious,suspicious,suspicious,0.096027,0.146507,222,blank;tiny;ok;ok,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/f4084112ae0ef4ce78099edfc6605eb1,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/f4084112ae0ef4ce78099edfc6605eb1/usd/f4084112ae0ef4ce78099edfc6605eb1.usd
cup,fabe3fe9baca31dffd02e8a3cbd9c948,suspicious,suspicious,suspicious,0.053585,0.095871,206,ok;blank;blank;blank,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/fabe3fe9baca31dffd02e8a3cbd9c948,/cpfs/user/zhuzihou/assets/dedup_workspaces/test0_transitive_apply_parallel/dataset/GRScenes_assets/cup/fabe3fe9baca31dffd02e8a3cbd9c948/usd/fabe3fe9baca31dffd02e8a3cbd9c948.usd
